analysis_time_s,artifact_id,case_id,coordinate_frame,field_id,mesh_id,native_bundle_status,native_time_s,processing_status,project_id,quality_flag,quantity,raw_column,run_id,sample_id,scalar_value,solver_name,solver_version,source_file_sha256,support_id,support_type,time_basis,transform_id,unit,unit_conversion,x_m,y_m,z_m
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_x_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_x,U_x_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,0.81,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_y_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_y,U_y_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,0.1,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_z_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_z,U_z_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,0.12,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,vorticity_s_1,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,vorticity,vorticity_s_1,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,89.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,s^-1,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,temperature_K,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,temperature,temperature_K,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,293.48,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,K,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,pressure_Pa,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,pressure,pressure_Pa,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:9:row,101369.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,Pa,identity,1.5,0.0,0.5
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_x_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_x,U_x_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,0.46,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_y_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_y,U_y_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,0.22,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_z_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_z,U_z_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,0.16,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,vorticity_s_1,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,vorticity,vorticity_s_1,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,69.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,s^-1,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,temperature_K,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,temperature,temperature_K,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,293.41,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,K,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,pressure_Pa,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,pressure,pressure_Pa,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:10:row,101361.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,Pa,identity,0.5,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_x_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_x,U_x_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,0.86,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.0,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_y_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_y,U_y_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,0.27,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.0,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,U_z_m_s,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,velocity_z,U_z_m_s,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,0.23,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,m/s,identity,1.0,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,vorticity_s_1,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,vorticity,vorticity_s_1,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,134.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,s^-1,identity,1.0,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,temperature_K,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,temperature,temperature_K,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,293.74,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,K,identity,1.0,0.5,1.0
5.0,OPENFOAM-POINT-FIXTURE,FIXTURE-P0-P1-001,facility-rhs-z-up,pressure_Pa,not-recorded-fixture,missing,5.0,raw,AERIS-DRONE-PHYSICAL-FIELD,valid,pressure,pressure_Pa,ADAPTER-DEMO-R01,OPENFOAM-POINT-FIXTURE:11:row,101402.0,OpenFOAM,not-recorded-fixture,0b7c10813332d258f079b70381e659f25f527721202463bc01f804ac3d039f13,,point,event-clock-s,survey-transform-v1,Pa,identity,1.0,0.5,1.0
